prediction_path,prediction_sha,experiment_slug,wave_group,branch,tier,backbone,receptor_from_path_substring,receptor_resolved,disambig_conflict,receptor_unresolved_in_original,expected_control_json,new_seed,request_id,seed_index,state_claim,species,partner_type,partner_identity,partner_perturbation,receptor_class,input_path,input_sha,pre_check_status,pre_check_details_json,seed_used,ligand_type,ligand_sequence,ligand_smiles,samples_per_seed,ligand_role,ligand_bound_pdb,ligand_ccd,ligand_smiles_source
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/boltz/seed_1800878580/model_0.cif,,tier_d1_cxcr4_apo_boltz_seed2,tier_d1_2026_09_06,propose,tier_d1,boltz,CXCR4,CXCR4,false,false,,1800878580,tier_d1_cxcr4_apo_boltz_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_cxcr4_apo_boltz_seed2.yaml,d53e944e56be37fe9d8404e4c04ebc27499b948ef6e1ca6a335ac45e96371726,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/boltz/seed_1330640762/model_0.cif,,tier_d1_cxcr4_apo_boltz_seed3,tier_d1_2026_09_06,propose,tier_d1,boltz,CXCR4,CXCR4,false,false,,1330640762,tier_d1_cxcr4_apo_boltz_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_cxcr4_apo_boltz_seed3.yaml,d53e944e56be37fe9d8404e4c04ebc27499b948ef6e1ca6a335ac45e96371726,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/boltz/seed_1015473677/model_0.cif,,tier_d1_cxcr4_apo_boltz_seed4,tier_d1_2026_09_06,propose,tier_d1,boltz,CXCR4,CXCR4,false,false,,1015473677,tier_d1_cxcr4_apo_boltz_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_cxcr4_apo_boltz_seed4.yaml,d53e944e56be37fe9d8404e4c04ebc27499b948ef6e1ca6a335ac45e96371726,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/chai/seed_1965127769/model_0.cif,,tier_d1_cxcr4_apo_chai_seed0,tier_d1_2026_09_06,propose,tier_d1,chai,CXCR4,CXCR4,false,false,,1965127769,tier_d1_cxcr4_apo_chai_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_cxcr4_apo_chai_seed0.fasta,62e671242937553467d8a72a949e5aec14fe8c797b6bc3020e598d775d1ba2b9,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/chai/seed_1060594406/model_0.cif,,tier_d1_cxcr4_apo_chai_seed1,tier_d1_2026_09_06,propose,tier_d1,chai,CXCR4,CXCR4,false,false,,1060594406,tier_d1_cxcr4_apo_chai_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_cxcr4_apo_chai_seed1.fasta,62e671242937553467d8a72a949e5aec14fe8c797b6bc3020e598d775d1ba2b9,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/chai/seed_1800878580/model_0.cif,,tier_d1_cxcr4_apo_chai_seed2,tier_d1_2026_09_06,propose,tier_d1,chai,CXCR4,CXCR4,false,false,,1800878580,tier_d1_cxcr4_apo_chai_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_cxcr4_apo_chai_seed2.fasta,62e671242937553467d8a72a949e5aec14fe8c797b6bc3020e598d775d1ba2b9,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/chai/seed_1330640762/model_0.cif,,tier_d1_cxcr4_apo_chai_seed3,tier_d1_2026_09_06,propose,tier_d1,chai,CXCR4,CXCR4,false,false,,1330640762,tier_d1_cxcr4_apo_chai_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_cxcr4_apo_chai_seed3.fasta,62e671242937553467d8a72a949e5aec14fe8c797b6bc3020e598d775d1ba2b9,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/chai/seed_1015473677/model_0.cif,,tier_d1_cxcr4_apo_chai_seed4,tier_d1_2026_09_06,propose,tier_d1,chai,CXCR4,CXCR4,false,false,,1015473677,tier_d1_cxcr4_apo_chai_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_cxcr4_apo_chai_seed4.fasta,62e671242937553467d8a72a949e5aec14fe8c797b6bc3020e598d775d1ba2b9,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/of3/seed_1965127769/model_0.cif,,tier_d1_cxcr4_apo_of3_seed0,tier_d1_2026_09_06,propose,tier_d1,of3,CXCR4,CXCR4,false,false,,1965127769,tier_d1_cxcr4_apo_of3_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_cxcr4_apo_of3_seed0.json,73341af302de7001c6f358f4cfcebf47a16aef95e2e05fc7d0274472f946fe9b,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/of3/seed_1060594406/model_0.cif,,tier_d1_cxcr4_apo_of3_seed1,tier_d1_2026_09_06,propose,tier_d1,of3,CXCR4,CXCR4,false,false,,1060594406,tier_d1_cxcr4_apo_of3_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_cxcr4_apo_of3_seed1.json,238eb94f3442b5d168fdd67be6c06334dbc6f088469a6c85e69f8c1727b94e1f,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/of3/seed_1800878580/model_0.cif,,tier_d1_cxcr4_apo_of3_seed2,tier_d1_2026_09_06,propose,tier_d1,of3,CXCR4,CXCR4,false,false,,1800878580,tier_d1_cxcr4_apo_of3_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_cxcr4_apo_of3_seed2.json,07f2fb9d230f9fdad19b8dc2a4ab95dcf0364d21e74a5548170efe020f50cd89,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/of3/seed_1330640762/model_0.cif,,tier_d1_cxcr4_apo_of3_seed3,tier_d1_2026_09_06,propose,tier_d1,of3,CXCR4,CXCR4,false,false,,1330640762,tier_d1_cxcr4_apo_of3_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_cxcr4_apo_of3_seed3.json,554ca018e3d51637a9b560995cae79d7aebede6af6089e1025c0cbccb440c6fa,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/of3/seed_1015473677/model_0.cif,,tier_d1_cxcr4_apo_of3_seed4,tier_d1_2026_09_06,propose,tier_d1,of3,CXCR4,CXCR4,false,false,,1015473677,tier_d1_cxcr4_apo_of3_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_cxcr4_apo_of3_seed4.json,7c9dc9cd8a17f77ef708319c7af0cbe7ab9e31620b4adfcf0d38f64f70c9ee30,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/protenix/seed_1965127769/model_0.cif,,tier_d1_cxcr4_apo_protenix_seed0,tier_d1_2026_09_06,propose,tier_d1,protenix,CXCR4,CXCR4,false,false,,1965127769,tier_d1_cxcr4_apo_protenix_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_cxcr4_apo_protenix_seed0.json,4f17370d8a41e206b78c824338ea55f89ad994382862b5e2fab141780958538a,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/protenix/seed_1060594406/model_0.cif,,tier_d1_cxcr4_apo_protenix_seed1,tier_d1_2026_09_06,propose,tier_d1,protenix,CXCR4,CXCR4,false,false,,1060594406,tier_d1_cxcr4_apo_protenix_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_cxcr4_apo_protenix_seed1.json,79c2b8f6ce268b8d292904ce0c5a984691c3b526e5ad677e5718a3b7fe40200f,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/protenix/seed_1800878580/model_0.cif,,tier_d1_cxcr4_apo_protenix_seed2,tier_d1_2026_09_06,propose,tier_d1,protenix,CXCR4,CXCR4,false,false,,1800878580,tier_d1_cxcr4_apo_protenix_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_cxcr4_apo_protenix_seed2.json,e583a04eee42b5a6702ba2dc7b1262210dddbebbb611d5ff15befe634815b320,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/protenix/seed_1330640762/model_0.cif,,tier_d1_cxcr4_apo_protenix_seed3,tier_d1_2026_09_06,propose,tier_d1,protenix,CXCR4,CXCR4,false,false,,1330640762,tier_d1_cxcr4_apo_protenix_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_cxcr4_apo_protenix_seed3.json,f564835fb6fa159936e633c4b703b03ca5cff90afad11b8c569a578ff83403d5,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/cxcr4/apo_no_ligand/apo/protenix/seed_1015473677/model_0.cif,,tier_d1_cxcr4_apo_protenix_seed4,tier_d1_2026_09_06,propose,tier_d1,protenix,CXCR4,CXCR4,false,false,,1015473677,tier_d1_cxcr4_apo_protenix_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_cxcr4_apo_protenix_seed4.json,3eca674cfe3b4e8ee400751af2527be0f702cf7bb099576635a09dfcdfe48269,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/boltz/seed_1965127769/model_0.cif,,tier_d1_ghsr_apo_boltz_seed0,tier_d1_2026_09_06,propose,tier_d1,boltz,GHSR,GHSR,false,false,,1965127769,tier_d1_ghsr_apo_boltz_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_ghsr_apo_boltz_seed0.yaml,ebd21dc8f82316a74d2f6ef1b8fb11e28f4911a96eac4fbeb9984fb527b1e03c,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/boltz/seed_1060594406/model_0.cif,,tier_d1_ghsr_apo_boltz_seed1,tier_d1_2026_09_06,propose,tier_d1,boltz,GHSR,GHSR,false,false,,1060594406,tier_d1_ghsr_apo_boltz_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_ghsr_apo_boltz_seed1.yaml,ebd21dc8f82316a74d2f6ef1b8fb11e28f4911a96eac4fbeb9984fb527b1e03c,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/boltz/seed_1800878580/model_0.cif,,tier_d1_ghsr_apo_boltz_seed2,tier_d1_2026_09_06,propose,tier_d1,boltz,GHSR,GHSR,false,false,,1800878580,tier_d1_ghsr_apo_boltz_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_ghsr_apo_boltz_seed2.yaml,ebd21dc8f82316a74d2f6ef1b8fb11e28f4911a96eac4fbeb9984fb527b1e03c,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/boltz/seed_1330640762/model_0.cif,,tier_d1_ghsr_apo_boltz_seed3,tier_d1_2026_09_06,propose,tier_d1,boltz,GHSR,GHSR,false,false,,1330640762,tier_d1_ghsr_apo_boltz_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_ghsr_apo_boltz_seed3.yaml,ebd21dc8f82316a74d2f6ef1b8fb11e28f4911a96eac4fbeb9984fb527b1e03c,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/boltz/seed_1015473677/model_0.cif,,tier_d1_ghsr_apo_boltz_seed4,tier_d1_2026_09_06,propose,tier_d1,boltz,GHSR,GHSR,false,false,,1015473677,tier_d1_ghsr_apo_boltz_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_ghsr_apo_boltz_seed4.yaml,ebd21dc8f82316a74d2f6ef1b8fb11e28f4911a96eac4fbeb9984fb527b1e03c,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/chai/seed_1965127769/model_0.cif,,tier_d1_ghsr_apo_chai_seed0,tier_d1_2026_09_06,propose,tier_d1,chai,GHSR,GHSR,false,false,,1965127769,tier_d1_ghsr_apo_chai_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_ghsr_apo_chai_seed0.fasta,fcc856f469e95380e57c8f777bc2454e946af42aa6427736a6ed144eacccbf83,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/chai/seed_1060594406/model_0.cif,,tier_d1_ghsr_apo_chai_seed1,tier_d1_2026_09_06,propose,tier_d1,chai,GHSR,GHSR,false,false,,1060594406,tier_d1_ghsr_apo_chai_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_ghsr_apo_chai_seed1.fasta,fcc856f469e95380e57c8f777bc2454e946af42aa6427736a6ed144eacccbf83,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/chai/seed_1800878580/model_0.cif,,tier_d1_ghsr_apo_chai_seed2,tier_d1_2026_09_06,propose,tier_d1,chai,GHSR,GHSR,false,false,,1800878580,tier_d1_ghsr_apo_chai_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_ghsr_apo_chai_seed2.fasta,fcc856f469e95380e57c8f777bc2454e946af42aa6427736a6ed144eacccbf83,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/chai/seed_1330640762/model_0.cif,,tier_d1_ghsr_apo_chai_seed3,tier_d1_2026_09_06,propose,tier_d1,chai,GHSR,GHSR,false,false,,1330640762,tier_d1_ghsr_apo_chai_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_ghsr_apo_chai_seed3.fasta,fcc856f469e95380e57c8f777bc2454e946af42aa6427736a6ed144eacccbf83,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/chai/seed_1015473677/model_0.cif,,tier_d1_ghsr_apo_chai_seed4,tier_d1_2026_09_06,propose,tier_d1,chai,GHSR,GHSR,false,false,,1015473677,tier_d1_ghsr_apo_chai_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/chai/tier_d1_ghsr_apo_chai_seed4.fasta,fcc856f469e95380e57c8f777bc2454e946af42aa6427736a6ed144eacccbf83,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/of3/seed_1965127769/model_0.cif,,tier_d1_ghsr_apo_of3_seed0,tier_d1_2026_09_06,propose,tier_d1,of3,GHSR,GHSR,false,false,,1965127769,tier_d1_ghsr_apo_of3_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_ghsr_apo_of3_seed0.json,9ca744159f3613558438ce1aafe6af1fc880e2c1b495716cb5578c0f89f3696b,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/of3/seed_1060594406/model_0.cif,,tier_d1_ghsr_apo_of3_seed1,tier_d1_2026_09_06,propose,tier_d1,of3,GHSR,GHSR,false,false,,1060594406,tier_d1_ghsr_apo_of3_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_ghsr_apo_of3_seed1.json,65fd434c84751fe57fc4b909c9410d0d80889b562e416cc106d2c415f727134d,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/of3/seed_1800878580/model_0.cif,,tier_d1_ghsr_apo_of3_seed2,tier_d1_2026_09_06,propose,tier_d1,of3,GHSR,GHSR,false,false,,1800878580,tier_d1_ghsr_apo_of3_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_ghsr_apo_of3_seed2.json,ad90f9fc226eb03dbf404e0b949c1440c480373fc963e1068a86f8e6d6ab322b,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/of3/seed_1330640762/model_0.cif,,tier_d1_ghsr_apo_of3_seed3,tier_d1_2026_09_06,propose,tier_d1,of3,GHSR,GHSR,false,false,,1330640762,tier_d1_ghsr_apo_of3_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_ghsr_apo_of3_seed3.json,47944b87e88ed8356cb0005c1f6f39e5ad5439c9d841b6f2573e084b82434d45,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/of3/seed_1015473677/model_0.cif,,tier_d1_ghsr_apo_of3_seed4,tier_d1_2026_09_06,propose,tier_d1,of3,GHSR,GHSR,false,false,,1015473677,tier_d1_ghsr_apo_of3_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/of3/tier_d1_ghsr_apo_of3_seed4.json,bc92f4d59a30e6a5413f2ed1facb36f4cfd3ec6cd704fe64f3498351efcb96fa,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/protenix/seed_1965127769/model_0.cif,,tier_d1_ghsr_apo_protenix_seed0,tier_d1_2026_09_06,propose,tier_d1,protenix,GHSR,GHSR,false,false,,1965127769,tier_d1_ghsr_apo_protenix_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_ghsr_apo_protenix_seed0.json,c649f704f62f5f4a712f3580fe54b70519a0f65877f2ea9806e009f08cc57c1a,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/protenix/seed_1060594406/model_0.cif,,tier_d1_ghsr_apo_protenix_seed1,tier_d1_2026_09_06,propose,tier_d1,protenix,GHSR,GHSR,false,false,,1060594406,tier_d1_ghsr_apo_protenix_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_ghsr_apo_protenix_seed1.json,2244eb99943e792a0d9af86c464b2155980e6268183c517288ac547c4d2f536f,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/protenix/seed_1800878580/model_0.cif,,tier_d1_ghsr_apo_protenix_seed2,tier_d1_2026_09_06,propose,tier_d1,protenix,GHSR,GHSR,false,false,,1800878580,tier_d1_ghsr_apo_protenix_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_ghsr_apo_protenix_seed2.json,cba27add6eceb2fa91131a3438ace136d0adc76ea8f7667b8340435145809b63,pass,,1800878580,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/protenix/seed_1330640762/model_0.cif,,tier_d1_ghsr_apo_protenix_seed3,tier_d1_2026_09_06,propose,tier_d1,protenix,GHSR,GHSR,false,false,,1330640762,tier_d1_ghsr_apo_protenix_seed3,3,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_ghsr_apo_protenix_seed3.json,79992d6a7377c2194de9812a1b3db88df054334d66f753e5bcda3f08dda211cf,pass,,1330640762,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/ghsr/apo_no_ligand/apo/protenix/seed_1015473677/model_0.cif,,tier_d1_ghsr_apo_protenix_seed4,tier_d1_2026_09_06,propose,tier_d1,protenix,GHSR,GHSR,false,false,,1015473677,tier_d1_ghsr_apo_protenix_seed4,4,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/protenix/tier_d1_ghsr_apo_protenix_seed4.json,e65eb517f3c88314bff166b78256dd798f763e1d4ec1a30d3ee772b2f6905d15,pass,,1015473677,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/boltz/seed_1965127769/model_0.cif,,tier_d1_npy1r_apo_boltz_seed0,tier_d1_2026_09_06,propose,tier_d1,boltz,NPY1R,NPY1R,false,false,,1965127769,tier_d1_npy1r_apo_boltz_seed0,0,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_npy1r_apo_boltz_seed0.yaml,4e171185f8d522cbf5688b97693e704f6b99deb67d4e92597989de2bae7becae,pass,,1965127769,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/boltz/seed_1060594406/model_0.cif,,tier_d1_npy1r_apo_boltz_seed1,tier_d1_2026_09_06,propose,tier_d1,boltz,NPY1R,NPY1R,false,false,,1060594406,tier_d1_npy1r_apo_boltz_seed1,1,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_npy1r_apo_boltz_seed1.yaml,4e171185f8d522cbf5688b97693e704f6b99deb67d4e92597989de2bae7becae,pass,,1060594406,,,,100,,,,
/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/pool/npy1r/apo_no_ligand/apo/boltz/seed_1800878580/model_0.cif,,tier_d1_npy1r_apo_boltz_seed2,tier_d1_2026_09_06,propose,tier_d1,boltz,NPY1R,NPY1R,false,false,,1800878580,tier_d1_npy1r_apo_boltz_seed2,2,apo,human,apo,,wt,A,/hpc/scratch/sengaad1/paper_af3/experiments/022_tier_d1_deep_apo/smoke/pool/inputs/boltz/tier_d1_npy1r_apo_boltz_seed2.yaml,4e171185f8d522cbf5688b97693e704f6b99deb67d4e92597989de2bae7becae,pass,,1800878580,,,,100,,,,
