row_id,receptor,input_state_claim,uniprot,input_path,input_sha256,backbone,arm,seed_outer,seed_inner,cell_id,gpcr_class,d_npxxy_oh,d_gpcrdb_tm6_tilt_246_637_ca,tm6_kink_angle,delta_to_active,delta_to_inactive,rmsd_to_active_ref,rmsd_to_inactive_ref,npxxy_active,tilt_active,active,threshold_npxxy_used,threshold_tilt_used,threshold_kink_used,plddt_mean,plddt_at_anchors,plddt_at_anchors_list,min_plddt_at_anchor,n_interface_contacts_ga_receptor,d_ga_alpha5_r350_ca,plddt_ga_alpha5,engaged,tm6_helicity_6_30_6_50,tm6_helicity_pass,excl_E1,excl_E2,excl_E3,excl_E3_tilt,excl_E3_npxxy,excl_E4,excl_E5,excl_any,excl_reason,ref_pdb_sha_active,ref_pdb_sha_inactive,passed,A1_amino_acid_identity,A2_fasta_completeness,A3_wrong_chain,A4_reference_class_match,A5_species_match,A6_receptor_identity,scorer_git_sha,scorer_version
5447,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1352833377/pred.model_idx_3.cif,c2e84310360e1663aa7d7745df4d132531fa45e72ce710d6a7c72a3ac96521ad,chai,apo,1352833377,1352833377,LT4R1_apo_chai,A,12.220564062268156,11.777355475657512,157.0162996232602,-5.140403186942681,-1.7706711069447536,2.5288,2.0074,False,False,False,9.08,14.932,,80.99771503963473,84.33498661821538,"[72.70109037919478, 83.71966807047527, 83.81325085957845, 58.4064998626709, 76.81050109863281, 82.72150039672852, 92.4057502746582, 84.6162861415318, 92.12957109723773, 79.69833374023438, 92.18875122070312, 95.67675018310547, 95.28412532806396, 90.66820068359375, 71.03211085001628, 84.21366628011067, 78.68581945245916, 85.2490005493164, 94.2048568725586, 92.4739990234375]",58.4064998626709,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5448,LSHR,Ga-coupled-active,lshr_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lshr_cognate_chai/97fa9cb42b6c/chai/seed_1171036886/pred.model_idx_1.cif,092265c4c047c4a323dd36063d197c3b99fd6f159282cf6584bda52c9228737d,chai,cognate,1171036886,1171036886,LSHR_cognate_chai,A,3.7861712850847096,18.046774864224357,169.57988581298497,0.8108317508729392,9.2304002038274,0.96,3.3298,True,True,True,9.08,14.932,,81.73196061576458,88.45056685292188,"[90.97809115323153, 93.91371372767857, 93.61175028483073, 76.4017505645752, 90.46799926757812, 91.29191589355469, 95.83049964904785, 89.69025039672852, 94.95157078334263, 90.71299934387207, 94.24237442016602, 92.37466684977214, 95.57585688999721, 96.19820098876953, 71.73127365112305, 76.88059997558594, 80.04722256130643, 92.1988754272461, 83.72799900599888, 78.18372622403231]",71.73127365112305,50.0,13.817574352975273,88.06348971423304,True,1.0,True,False,False,True,False,True,False,False,True,E3,e7d277d0bce27a1814bd44e69d1cc0ace1b3c8aa48d26822439091af8c3899fe,031dbe59ef4d77bfcc90100cd450f6bdea40055da303ad522f27a7fa6624780b,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5449,LSHR,Ga-coupled-active,lshr_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lshr_cognate_chai/97fa9cb42b6c/chai/seed_1171036886/pred.model_idx_2.cif,2f1ac22a6855d8972d8884ef7434759028c2db0f9f6d4ee779f2ab313cbd2b07,chai,cognate,1171036886,1171036886,LSHR_cognate_chai,A,3.710312790048839,18.04066101893165,168.4693624487883,0.4578443162021166,8.877412769156576,0.8581,3.2859,True,True,True,9.08,14.932,,81.54301686795168,88.34253698843038,"[91.32990958473899, 93.83121435982841, 93.69891548156738, 75.44824981689453, 90.28860015869141, 91.45483271280925, 95.91562557220459, 89.57425022125244, 95.0010005405971, 90.94187641143799, 94.3122501373291, 92.45577748616536, 95.34271458217076, 96.39020080566407, 71.1015458540483, 76.07440032958985, 79.38455539279514, 92.26124954223633, 83.87957000732422, 78.16400077126242]",71.1015458540483,58.0,13.44556767116956,88.48367957551413,True,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,e7d277d0bce27a1814bd44e69d1cc0ace1b3c8aa48d26822439091af8c3899fe,031dbe59ef4d77bfcc90100cd450f6bdea40055da303ad522f27a7fa6624780b,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5450,LSHR,Ga-coupled-active,lshr_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lshr_cognate_chai/97fa9cb42b6c/chai/seed_1171036886/pred.model_idx_3.cif,6a01cfe308e83c08545053770005468eea89f5ef417fdc10bd39443be0c67dd7,chai,cognate,1171036886,1171036886,LSHR_cognate_chai,A,3.8705876814768065,17.966768685548328,167.69659427832795,0.4871586156846526,8.906727068639112,0.842,3.2858,True,True,True,9.08,14.932,,81.55289035959379,88.25799625092597,"[91.0195444280451, 93.89835739135742, 93.52733357747395, 75.41799926757812, 89.91280059814453, 91.34108352661133, 95.96262550354004, 89.37212562561035, 94.96085575648716, 90.86937522888184, 94.31350040435791, 92.39488898383246, 95.56657082693917, 96.26940002441407, 71.35463610562411, 75.8479995727539, 79.93588765462239, 91.95249938964844, 83.66571371895927, 77.57672743363814]",71.35463610562411,52.0,13.4844566445964,88.04234198750528,True,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,e7d277d0bce27a1814bd44e69d1cc0ace1b3c8aa48d26822439091af8c3899fe,031dbe59ef4d77bfcc90100cd450f6bdea40055da303ad522f27a7fa6624780b,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5451,LSHR,Ga-coupled-active,lshr_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lshr_cognate_chai/97fa9cb42b6c/chai/seed_1171036886/pred.model_idx_4.cif,bb9de05bc67f413434a06826b99b7a25069967278c15cb9da520531a7c7f2ce6,chai,cognate,1171036886,1171036886,LSHR_cognate_chai,A,3.704190599847692,17.98737451658802,167.30788650270895,0.8376693617570012,9.25723781471146,0.9105,3.2732,True,True,True,9.08,14.932,,81.41966235271532,88.34239212365034,"[90.86718195134944, 93.806642804827, 93.77341715494792, 76.15499877929688, 90.55180053710937, 91.17508379618327, 95.94099998474121, 89.62399864196777, 94.87714276994977, 90.80025005340576, 94.20862579345703, 92.33988952636719, 95.54499925885882, 96.16020050048829, 71.42608989368786, 75.92839965820312, 79.60922325981988, 92.22487449645996, 83.74257005964007, 78.0914535522461]",71.42608989368786,57.0,13.456938953565924,88.0051889536391,True,0.9523809523809524,True,False,False,True,False,True,False,False,True,E3,e7d277d0bce27a1814bd44e69d1cc0ace1b3c8aa48d26822439091af8c3899fe,031dbe59ef4d77bfcc90100cd450f6bdea40055da303ad522f27a7fa6624780b,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5452,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1352833377/pred.model_idx_4.cif,8728a1d278a94c9658edc33ac59141da806c3119d591b95ca37b43e4f7e0f967,chai,apo,1352833377,1352833377,LT4R1_apo_chai,A,11.99917768015792,11.951640012985663,156.41909689704252,-4.257579234904698,-0.8878471549067708,2.4937,1.9102,False,False,False,9.08,14.932,,80.9283250719215,84.35098392318682,"[72.74990948763761, 83.81233469645183, 84.3254992167155, 58.70183308919271, 77.05474853515625, 82.76791636149089, 92.26799964904785, 84.74671500069755, 92.23585728236607, 79.51583480834961, 92.19362545013428, 95.64533360799153, 95.3286247253418, 90.70079956054687, 70.97333357069228, 83.92944420708551, 78.57772653753108, 85.07299900054932, 93.96785845075335, 92.45128522600446]",58.70183308919271,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5453,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1823167341/pred.model_idx_0.cif,9ff938a2434da62b5eabc2b82c54adf70d1c8761d6bb2623cba836d4b41ae848,chai,apo,1823167341,1823167341,LT4R1_apo_chai,A,12.443916786928463,11.802112946417688,156.9773725970021,-4.217584708549186,-0.8478526285512586,2.5349,1.9972,False,False,False,9.08,14.932,,81.06961164494308,84.35689585670592,"[72.65436415238814, 83.87516657511394, 83.89524968465169, 58.37416648864746, 76.76300048828125, 83.02325057983398, 92.49812507629395, 84.46285683768136, 92.12771497453961, 79.77533467610677, 92.3194990158081, 95.66666603088379, 95.33012390136719, 90.81019897460938, 70.98355611165364, 84.16555447048611, 78.6910910172896, 85.0709981918335, 94.05785696847099, 92.59314291817802]",58.37416648864746,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5454,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1823167341/pred.model_idx_1.cif,15dc250e0191eb190e3c72009a4eae5ec5a5667562ece2a4238f6eb3ad88bf65,chai,apo,1823167341,1823167341,LT4R1_apo_chai,A,12.258607221050848,11.98940140290582,156.68325178764542,-5.128976421065499,-1.759244341067571,2.5583,1.9526,False,False,False,9.08,14.932,,81.0160375088985,84.36599238888354,"[72.42772674560547, 83.72916666666667, 83.87158393859863, 58.39183362325033, 76.9384994506836, 82.91141700744629, 92.89612579345703, 84.3585706438337, 92.1691425868443, 80.0495007832845, 92.37037563323975, 95.83924929300944, 95.36287498474121, 90.6573989868164, 70.96777809990778, 84.08966657850478, 78.60836445201527, 85.11000061035156, 94.07100023542132, 92.49957166399274]",58.39183362325033,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5455,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1823167341/pred.model_idx_2.cif,fb8090437e1957aea6df51c034ea3494a98979dc10168a468031c9f31877a206,chai,apo,1823167341,1823167341,LT4R1_apo_chai,A,12.42721907749276,11.74768283535098,156.44291060502906,-4.507418613300784,-1.1376865333028563,2.4989,1.8881,False,False,False,9.08,14.932,,80.76151764730793,84.16915664642576,"[72.05190901322798, 83.63749821980794, 84.05183347066243, 57.84299977620443, 76.04075241088867, 82.70891761779785, 92.3464994430542, 83.9038576398577, 92.30814361572266, 79.76049931844075, 92.14849948883057, 95.76666514078777, 95.36462497711182, 90.69340057373047, 71.42155583699544, 84.04222191704645, 78.49436326460405, 83.87574863433838, 94.43228585379464, 92.49085671561105]",57.84299977620443,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5456,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1823167341/pred.model_idx_3.cif,4704e501dd6a44e9b33296402154ce360c9629b9ba5d54071256f682d399fedc,chai,apo,1823167341,1823167341,LT4R1_apo_chai,A,12.113371289612154,11.630766096865674,156.5651225693918,-4.36841180056094,-0.9986797205630128,2.5364,1.9401,False,False,False,9.08,14.932,,81.01819772252679,84.21008813968125,"[72.15981882268733, 83.74933115641277, 83.132750193278, 58.34366671244303, 76.5009994506836, 82.75866635640462, 92.40287494659424, 84.01999991280692, 92.25085776192802, 79.96399815877278, 92.35712623596191, 95.79800033569336, 95.31437492370605, 90.63820037841796, 71.039000193278, 84.21233198377821, 78.65990829467773, 84.28699970245361, 94.05214364188058, 92.56071363176618]",58.34366671244303,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5457,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1823167341/pred.model_idx_4.cif,6187dabeffee7193d6b81766092e082e96e7aef53ff87d17c2bd466b1976c471,chai,apo,1823167341,1823167341,LT4R1_apo_chai,A,12.39468410246909,11.84628638012774,156.36233536068437,-6.760311120926794,-3.3905790409288663,2.593,2.0095,False,False,False,9.08,14.932,,81.13897875335982,84.43794718822187,"[73.17409029873934, 84.03983306884766, 83.92033513387044, 57.749165852864586, 77.04050064086914, 83.08358192443848, 92.94449996948242, 84.82042803083148, 92.13857051304409, 80.16683451334636, 92.30937576293945, 95.83358256022136, 95.40487575531006, 90.75900115966797, 70.49544440375433, 84.07422129313152, 78.64881827614524, 85.61849975585938, 94.03414263044085, 92.50314222063336]",57.749165852864586,,,,,0.9047619047619048,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5458,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1987769417/pred.model_idx_0.cif,4f84a7d6d438f1f12151ecd33d7f55db222caae9199d402a18b17811129f416c,chai,apo,1987769417,1987769417,LT4R1_apo_chai,A,12.655580784776337,12.116812039476391,157.48688020690352,-2.2381832818769265,1.1315487981210008,2.5232,1.938,False,False,False,9.08,14.932,,80.90894198872263,84.18778391550458,"[72.66527210582386, 84.06716664632161, 83.58666737874348, 56.99999872843424, 76.4632511138916, 82.43008295694987, 92.7829999923706, 84.48614283970424, 92.12899998256138, 79.1379992167155, 92.22750091552734, 95.77883211771648, 95.30412578582764, 90.725, 70.92966673109267, 84.0294452243381, 78.43054546009411, 85.18812561035156, 94.01399993896484, 92.37985556466239]",56.99999872843424,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5459,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1987769417/pred.model_idx_1.cif,8695fbb26881a1da5649ef0edddb7a042c74cd7abb1b72cd3940e521fb168a76,chai,apo,1987769417,1987769417,LT4R1_apo_chai,A,12.34281349611992,11.72860920996177,156.65907796109985,-3.769155095551337,-0.3994230155534097,2.538,1.9533,False,False,False,9.08,14.932,,80.73157504762774,83.9789959481337,"[72.13118154352361, 83.65383275349934, 83.28000005086263, 58.39699935913086, 75.93400001525879, 82.21575101216634, 92.65425205230713, 83.87828499930245, 92.0817140851702, 78.82949956258138, 92.21349906921387, 95.79800033569336, 95.23287391662598, 90.34199829101563, 71.01955540974934, 83.88233269585504, 78.35700017755681, 83.43199920654297, 93.90414319719586, 92.34300122942243]",58.39699935913086,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5460,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1987769417/pred.model_idx_2.cif,c9ded88598fdcf0ff21fc32d3e4dc55962074522682b81fe916c3d6141474b8c,chai,apo,1987769417,1987769417,LT4R1_apo_chai,A,12.58732429867444,11.860184863651998,156.59836187042876,-3.607363383496864,-0.2376313034989365,2.5079,1.8771,False,False,False,9.08,14.932,,80.91878194041168,84.26875620503446,"[72.88172669844194, 83.91799799601237, 83.8521671295166, 58.3261661529541, 77.41774940490723, 82.4594160715739, 92.32650089263916, 84.52099936349052, 92.08342960902623, 79.30933380126953, 92.19862365722656, 95.72899945576985, 95.25850105285645, 90.67599945068359, 71.00422286987305, 83.87777709960938, 78.16172755848278, 85.0364990234375, 93.90271432059151, 92.434572492327]",58.3261661529541,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5461,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1987769417/pred.model_idx_3.cif,85e945022209e8e1d3ff481c944e6c6958d40286469da7bd61273c54b4a6c063,chai,apo,1987769417,1987769417,LT4R1_apo_chai,A,12.449034862189116,11.838486896559036,156.98297954862076,-4.325702574129815,-0.955970494131888,2.469,1.9247,False,False,False,9.08,14.932,,80.90866805143077,84.31123360196234,"[72.97999919544567, 83.9423344930013, 84.10016695658366, 57.95516713460287, 77.58975028991699, 82.50025049845378, 92.29862594604492, 84.66785648890904, 92.0644291469029, 79.45249938964844, 92.2172498703003, 95.77008247375488, 95.23000049591064, 90.58500061035156, 71.04511133829753, 83.88311004638672, 78.3470011624423, 85.23275089263916, 94.00042942592076, 92.36285618373326]",57.95516713460287,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5462,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_1987769417/pred.model_idx_4.cif,6504efa35c4bb2f44e66d1e1738c4d9b9e085b6aaf79c9613496827414b57977,chai,apo,1987769417,1987769417,LT4R1_apo_chai,A,12.791061996566198,11.710483038713647,156.98976109472684,-3.4341618806347434,-0.064429800636816,2.5897,1.9255,False,False,False,9.08,14.932,,80.74601463697549,83.86342396393482,"[71.61445409601384, 83.34533182779948, 83.86050033569336, 57.919833501180015, 75.6572494506836, 81.74416732788086, 92.25300025939941, 83.51628657749721, 92.08114406040737, 78.7678337097168, 92.14737701416016, 95.69424947102864, 95.22087574005127, 90.33759918212891, 71.38955476548936, 83.89288923475478, 77.96045407381925, 83.5642499923706, 93.85485730852399, 92.44657135009766]",57.919833501180015,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5463,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_529821555/pred.model_idx_0.cif,1e614433b4342dd6ed5a9dd081139669ea46e186e40c85f44b9ee08df9edb1df,chai,apo,529821555,529821555,LT4R1_apo_chai,A,12.96745190852852,11.917546979139626,157.18537148235376,-3.1840525712535364,0.185679508744391,2.5492,1.949,False,False,False,9.08,14.932,,80.90883066841394,84.20332799773884,"[72.0782734264027, 83.61750157674153, 83.90074984232585, 58.70266660054525, 75.85974884033203, 82.78841718037923, 92.36450004577637, 84.3451429094587, 92.25171443394252, 79.55550003051758, 92.2854995727539, 95.81124941507976, 95.31824970245361, 90.71020050048828, 71.03222190009222, 84.23022376166449, 78.66427196155895, 84.33299922943115, 93.77199990408761, 92.44542912074498]",58.70266660054525,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5464,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_529821555/pred.model_idx_1.cif,2c61b70086550f79d2449c576c207f9e9018ce97ea2540c30b0ae245767d7dc3,chai,apo,529821555,529821555,LT4R1_apo_chai,A,12.126304713308173,11.59136394045153,156.8160785426391,-5.680741673172578,-2.311009593174651,2.5974,1.9576,False,False,False,9.08,14.932,,80.99270350252505,84.33550083531962,"[72.7687277360396, 84.07833353678386, 84.08816591898601, 57.926666259765625, 76.69925117492676, 82.92250061035156, 92.32212352752686, 84.68157196044922, 92.26256997244698, 79.90366872151692, 92.25537395477295, 95.79391670227051, 95.37600040435791, 90.72460021972657, 71.03444459703233, 84.21777682834201, 78.54818240079013, 84.75000095367432, 94.01856994628906, 92.3375712803432]",57.926666259765625,,,,,0.8095238095238095,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5465,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_529821555/pred.model_idx_2.cif,06d9158fb6d4a06acc4944804d217e4bd239d42bd592b9b7f576ba597ca2fa49,chai,apo,529821555,529821555,LT4R1_apo_chai,A,12.557642055736418,11.827474202043309,156.1719718061966,-5.216015944418924,-1.846283864420997,2.5354,1.9525,False,False,False,9.08,14.932,,81.02617472856474,84.23937837669516,"[72.28963539817117, 83.96533457438152, 84.19183286031087, 58.205166498819985, 76.60199928283691, 82.8003323872884, 92.2135009765625, 84.4827150617327, 92.23885672433036, 79.50149917602539, 92.27412605285645, 95.71475028991699, 95.29087543487549, 90.64900054931641, 71.06277847290039, 84.17222425672743, 78.56154597889294, 84.23925113677979, 93.92714255196708, 92.40499986921039]",58.205166498819985,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5466,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_529821555/pred.model_idx_3.cif,585868d213b7ca4b34f3c1d356f93fccb2e0f86974f2b9fd0a626fdfb4c4d71c,chai,apo,529821555,529821555,LT4R1_apo_chai,A,12.389222291976198,11.849284788543146,156.07753719321863,-3.958146486818499,-0.5884144068205721,2.5401,2.0137,False,False,False,9.08,14.932,,81.0242442059768,84.37509955253437,"[73.13345371593128, 84.18783315022786, 84.5549996693929, 57.78566678365072, 76.63875007629395, 82.48758379618327, 92.86250019073486, 84.41857256208148, 92.2009996686663, 79.8846664428711, 92.29249954223633, 95.83533350626628, 95.36662483215332, 90.83560028076172, 71.18411042955186, 84.14833407931857, 78.73781863125888, 84.68150043487549, 93.84528568812779, 92.41985757010323]",57.78566678365072,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
5467,LT4R1,apo,lt4r1_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_lt4r1_apo_chai/cb4d05f62c82/chai/seed_529821555/pred.model_idx_4.cif,9ccc57f3b7b7cbdfacb90a6984e15cd574b1f292bc733b385ab05b39281020cb,chai,apo,529821555,529821555,LT4R1_apo_chai,A,12.03884786846316,11.85013324819599,156.56331174129875,-4.78520422678776,-1.415472146789833,2.4743,1.9251,False,False,False,9.08,14.932,,81.02192767636326,84.37796262841549,"[72.88281839544123, 84.24899927775066, 84.02574920654297, 58.261667251586914, 76.74749755859375, 82.8386656443278, 92.49374866485596, 84.90028490339007, 92.36228506905692, 79.85400136311848, 92.28499984741211, 95.7423324584961, 95.37937450408936, 90.9113998413086, 70.8965572781033, 84.04111226399739, 78.5535458651456, 84.85449886322021, 93.91028485979352, 92.36942945207868]",58.261667251586914,,,,,0.8571428571428571,True,False,False,False,False,False,False,False,False,,a5fedfbd21c03cf077e584ff0b40cee56eadfb811b8f980ad5338d60ed372d08,bcd0363da721921f31906eee63def32da8e50f93dbfb8289bba236799af2e712,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
