receptor_slug	rung	in_core32_provisional	in_g10_scan	cognate_family	cognate_subtype	cognate_accession	evidence_class	verdict	rule_r_active_pdb	reverses_blockb_prior	blockb_prior	len	sha256	option_a_tip_subtype	option_a_sha256	option_b_scaffold_subtype	option_b_sha256	option_c_deposited_tip_sha256	caveat
DRD4	R2_ct15	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
DRD4	R3_ct21	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/DRD4	deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
DRD4	R4_a5helix	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
DRD4	R5_a5plus	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
DRD4	R6a_da5	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
DRD4	R7_full	no	no	Gi/o			CHIMERA_SPLIT	needs_decision	8IRU	no			PENDING:PI-DECISION	Gi1	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.71). Scaffold reads Gs, alpha5 tip reads Gi/o. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R1_ct11	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/EDNRA	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R2_ct15	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R3_ct21	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/EDNRA	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R4_a5helix	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R5_a5plus	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R6a_da5	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRA	R7_full	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8HCQ	no	Gq		PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
EDNRB	R1_ct11	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
EDNRB	R2_ct15	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
EDNRB	R3_ct21	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
EDNRB	R4_a5helix	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
EDNRB	R5_a5plus	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
EDNRB	R6a_da5	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
EDNRB	R7_full	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8IY5	yes	Gq	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
FSHR	R1_ct11	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						
FSHR	R2_ct15	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						
FSHR	R3_ct21	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						
FSHR	R4_a5helix	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						
FSHR	R5_a5plus	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						
FSHR	R6a_da5	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						
FSHR	R7_full	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8I2G	no	Gs	394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						
GHSR	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
GHSR	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
GHSR	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
GHSR	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
GHSR	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
GHSR	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
GHSR	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7NA7	yes	Gq	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
GPR52	R1_ct11	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R2_ct15	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R3_ct21	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R4_a5helix	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R5_a5plus	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R6a_da5	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR52	R7_full	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8HMP	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
GPR6	R1_ct11	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						
GPR6	R2_ct15	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						
GPR6	R3_ct21	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						
GPR6	R4_a5helix	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						
GPR6	R5_a5plus	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						
GPR6	R6a_da5	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						
GPR6	R7_full	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8TYW	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						
GRPR	R1_ct11	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/GRPR	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R2_ct15	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R3_ct21	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/GRPR	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R4_a5helix	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R5_a5plus	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R6a_da5	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
GRPR	R7_full	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8H0Q	no	Gq		PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R1_ct11	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/HRH1	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R2_ct15	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R3_ct21	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/HRH1	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R4_a5helix	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R5_a5plus	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R6a_da5	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH1	R7_full	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8YN2	no	Gq		PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
HRH2	R1_ct11	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R2_ct15	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R3_ct21	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R4_a5helix	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R5_a5plus	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R6a_da5	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH2	R7_full	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	8YN3	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
HRH3	R1_ct11	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
HRH3	R2_ct15	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
HRH3	R3_ct21	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
HRH3	R4_a5helix	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
HRH3	R5_a5plus	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
HRH3	R6a_da5	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
HRH3	R7_full	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8YN5	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
LPAR1	R1_ct11	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
LPAR1	R2_ct15	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
LPAR1	R3_ct21	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
LPAR1	R4_a5helix	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
LPAR1	R5_a5plus	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
LPAR1	R6a_da5	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
LPAR1	R7_full	yes	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD0	no	Gi	354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
LSHR	R1_ct11	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LSHR	R2_ct15	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
LSHR	R3_ct21	no	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7FII	no	Gs	21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
