item,experiment,arm,receptor_set,pool_group,enumeration,receptor_slug,receptor_uniprot,receptor_organism,receptor_cluster,panel_tier,ligand_tier,chain_a_source,chain_a_sha256,partner_level,chain_b_construct,chain_b_family_rule,chain_b_len,chain_b_sha256,cognate_evidence_class,supplied_partner_family,supplied_partner_subtype,ligand,ligand_role_actual,ligand_name,ligand_ccd,ligand_inchikey,ligand_is_chain,ligand_identity_source,ligand_identity_status,ligand_must_key_by,ligand_flag,n_shared_draws,n_chains,n_nonpolymer_entities,partner_msa,receptor_msa,backbones,n_pooled,n_percell,predictions_pooled,predictions_percell,blocked_predictions_pooled,blocked_predictions_percell,dispatch_status,pi_choice,note
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,CCKAR,P32238,Homo sapiens (Human),001_002_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-428,db51d7d7e7d75f30f42489829f22d751b64154d93bce190aaf7ae6f239a55695,apo,R0_apo,-,0,-,n/a,Gs,Gs,decoy_lig,decoy_lig,CHEMBL1669025|CHEMBL306924|CHEMBL96554,-,UCVTWXSYIUJCNM-UHFFFAOYSA-N|TYTZWWYHRHCWBP-UHFFFAOYSA-N|IKSMFLPUCVAYHQ-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,CCKAR,P32238,Homo sapiens (Human),001_002_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-428,db51d7d7e7d75f30f42489829f22d751b64154d93bce190aaf7ae6f239a55695,cognate,R3_ct21,"Gs (Gs, STRUCTURE_EXACT)",21,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,STRUCTURE_EXACT,Gs,Gs,decoy_lig,decoy_lig,CHEMBL1669025|CHEMBL306924|CHEMBL96554,-,UCVTWXSYIUJCNM-UHFFFAOYSA-N|TYTZWWYHRHCWBP-UHFFFAOYSA-N|IKSMFLPUCVAYHQ-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,2,1,off,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL2336073|CHEMBL270026|CHEMBL3671056,-,NQSBLPSEBZEEPP-MTDXEUNCSA-N|NCTDWZFQXDIUEY-SANMLTNESA-N|RFSPCEJTXAVJPJ-HXUWFJFHSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,CNR2,P34972,Homo sapiens (Human),001_004_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-360,c497f29417b886ff019812f69b1ed95fa872225c9180283496bec6d9ca65f664,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL2336073|CHEMBL270026|CHEMBL3671056,-,NQSBLPSEBZEEPP-MTDXEUNCSA-N|NCTDWZFQXDIUEY-SANMLTNESA-N|RFSPCEJTXAVJPJ-HXUWFJFHSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,2,1,off,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL156131|CHEMBL4739937|CHEMBL6189412,-,CISTXXCPQIZSIS-UHFFFAOYSA-N|NMQSOAPOAUZPPJ-WCBMZHEXSA-N|SJLUDZSXHFQCFJ-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,DRD3,P35462,Homo sapiens (Human),001_001_004,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-400,0c28b2bbcd26288e922995658ec906ad6b2d7c80ca8acd4f6764079f94edb811,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL156131|CHEMBL4739937|CHEMBL6189412,-,CISTXXCPQIZSIS-UHFFFAOYSA-N|NMQSOAPOAUZPPJ-WCBMZHEXSA-N|SJLUDZSXHFQCFJ-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,2,1,off,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,GHSR,Q92847,Homo sapiens (Human),001_002_010,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-366,73fe68d1fe5d48b8452464bee663af0788bcce6806ae4c02155747ae82b57257,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL302063|CHEMBL3901466|CHEMBL483469,-,NIVVQBFSLKXZPE-DHIUTWEWSA-N|YIJXZOJTKRAPAH-VKDGWMQASA-N|XGGZNUZGXSDCLP-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,GHSR,Q92847,Homo sapiens (Human),001_002_010,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-366,73fe68d1fe5d48b8452464bee663af0788bcce6806ae4c02155747ae82b57257,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,decoy_lig,decoy_lig,CHEMBL302063|CHEMBL3901466|CHEMBL483469,-,NIVVQBFSLKXZPE-DHIUTWEWSA-N|YIJXZOJTKRAPAH-VKDGWMQASA-N|XGGZNUZGXSDCLP-UHFFFAOYSA-N,0,"DRULE:drule_selected.tsv (D-RULE, CAMPAIGN.md sec.5.3 + amendments A,B; SMILES joined on InChIKey, never copied)",RESOLVED_DRULE_DECOY,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR,3,2,1,off,on (default),boltz2|openfold3|protenix|chai1,3,16,12,64,0,0,READY,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident."
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,decoy_lig,decoy_lig,DECOY_UNAVAILABLE:fewer_than_k_accepted,-,-,0,"DRULE:drule_selected.tsv (decoy-unavailable, named and carried at zero decoys)",BLOCKED_DECOY_UNAVAILABLE,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR; DECOY_UNAVAILABLE:fewer_than_k_accepted,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,0,0,12,64,BLOCKED_DECOY_UNAVAILABLE,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident. DECOY-UNAVAILABLE for this receptor, verbatim from drule_selected.tsv: only 0 candidate(s) pass the gate; §5.3 needs 3 and no candidate is ever taken anyway. Decisive axis -- mw: dropping it alone would give 11"
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,HRH3,Q9Y5N1,Homo sapiens (Human),001_001_005,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-445,d9bd4f76c847dbfb30349bd8e54ce8b6d7ca09d13b5792037019772c050843f8,cognate,R3_ct21,"Gi1 (Gi/o, STRUCTURE_EXACT)",21,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,STRUCTURE_EXACT,Gi/o,Gi1,decoy_lig,decoy_lig,DECOY_UNAVAILABLE:fewer_than_k_accepted,-,-,0,"DRULE:drule_selected.tsv (decoy-unavailable, named and carried at zero decoys)",BLOCKED_DECOY_UNAVAILABLE,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR; DECOY_UNAVAILABLE:fewer_than_k_accepted,3,2,1,off,on (default),boltz2|openfold3|protenix|chai1,3,16,0,0,12,64,BLOCKED_DECOY_UNAVAILABLE,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident. DECOY-UNAVAILABLE for this receptor, verbatim from drule_selected.tsv: only 0 candidate(s) pass the gate; §5.3 needs 3 and no candidate is ever taken anyway. Decisive axis -- mw: dropping it alone would give 11"
G6d,E2.4,decoy_third_role,LIG_T1,T1_HEADLINE,per_receptor,LPAR1,Q92633,Homo sapiens (Human),001_004_003,PRIMARY,T1_small_molecule,seqrec_trimmed.fasta:1-364,932606a6305d90f0ab806da715e889c5dae639689bec63ae1834dd29302474d8,apo,R0_apo,-,0,-,n/a,Gi/o,Gi1,decoy_lig,decoy_lig,DECOY_UNAVAILABLE:fewer_than_k_accepted,-,-,0,"DRULE:drule_selected.tsv (decoy-unavailable, named and carried at zero decoys)",BLOCKED_DECOY_UNAVAILABLE,inchikey,EXPLORATORY_MISSED_PREREG_CLUSTER_BAR; DECOY_UNAVAILABLE:fewer_than_k_accepted,3,1,1,n/a,on (default),boltz2|openfold3|protenix|chai1,3,16,0,0,12,64,BLOCKED_DECOY_UNAVAILABLE,,"NOT a separate experiment: the decoy is the third level of the ligand-role factor and is crossed with the partner axis exactly like the agonist and the antagonist. That is what Block C deployed (verified on rows.tier3.v2.csv: decoy 7,200 apo / 7,200 cognate, balanced against agonist and antagonist) and it is the right shape, because the comparison yu2026domainmotion forces is decoy against antagonist at the SAME partner level. What changes is the molecule: a pool from a pinned ChEMBL release under DRULE_CHEMBL_SCOPE.md, the property window ENFORCED rather than reported, and n split across draws so the decoy is a random effect. RESOLVED from 2026-09-12 out of inputs/drule_selected.tsv -- 11 of 16 receptors carry three D-RULE decoys and 5 are named decoy-unavailable at zero. EXPLORATORY, NOT CONFIRMATORY. This arm runs below its own pre-registered bar: CAMPAIGN.md sec.5.3 says run the decoy arm only if >=12 paralog clusters yield 3 D-RULE-accepted decoys, and 11 of 15 do (receptors 11 of 16). MDE at k=11 is 1.218/sqrt(11) = 0.367 against the 0.352 targeted at k=12 -- a 4.4% loss of sensitivity, for 396 pooled predictions. Aditya's decision 2026-09-12: run it, keep the strict within_panel pool rule, change no chemistry, re-download nothing, and pay the 4.4%. NO CONFIRMATORY CLAIM MAY REST ON THIS ARM, and every row carries EXPLORATORY_MISSED_PREREG_CLUSTER_BAR in ligand_flag so that reading it as one cannot happen by accident. DECOY-UNAVAILABLE for this receptor, verbatim from drule_selected.tsv: only 0 candidate(s) pass the gate; §5.3 needs 3 and no candidate is ever taken anyway. Decisive axis -- tanimoto: dropping it alone would give 1"
