row_id,receptor,backbone,arm,plddt_mean,plddt_at_anchors,min_plddt_at_anchor,rmsd_to_active_ref,excl_any
5477,LT4R1,protenix,apo,78.77475656947485,83.50652566757037,61.103333155314125,2.4906,False
5478,LT4R1,protenix,apo,78.66856942466866,83.56331861944598,61.4316660563151,2.5698,False
5479,LT4R1,protenix,apo,78.62248464990019,83.48891682128026,60.618333180745445,2.5149,False
5480,LT4R1,protenix,apo,78.63062983404951,83.04336964863204,62.380001068115234,2.5125,False
5481,LT4R1,protenix,apo,78.51950530009634,82.87610098366784,60.9283332824707,2.4148,False
5482,LT4R1,protenix,apo,78.93603806518303,83.28324947271855,62.3299986521403,2.5317,False
5483,LT4R1,protenix,apo,78.88460905764158,83.22388549380831,61.691667556762695,2.4637,False
5484,LT4R1,protenix,apo,78.871506447946,83.20586302071939,61.58000055948893,2.4935,False
5485,LT4R1,protenix,apo,78.82441325291911,83.19664171897317,61.66666603088379,2.4988,False
5486,LT4R1,protenix,apo,78.77355697352,83.11007183573119,60.66166687011719,2.4266,False
5487,LT4R1,protenix,apo,78.75574883396123,83.25166275427628,61.98333358764648,2.4768,False
5488,LT4R1,protenix,apo,78.68010892267188,83.04496167755401,60.19666608174642,2.4308,False
5489,LT4R1,protenix,apo,78.5950999494231,82.96078240632666,60.166666666666664,2.3707,False
5490,LT4R1,protenix,apo,78.76451623420789,83.14882990718748,61.63333320617676,2.4504,False
5491,LT4R1,protenix,apo,78.65886586366692,83.04925968779801,60.33833312988281,2.4846,False
5492,LSHR,chai,cognate,81.73608252627272,88.51751759343333,72.28427297418767,0.8458,True
5493,LSHR,chai,cognate,81.60027741906593,88.38188753315208,72.04736328125,0.8117,True
5494,LSHR,chai,cognate,81.52340716212133,88.37500163173263,71.9649096402255,0.9003,True
5495,LSHR,chai,cognate,81.55879600816522,88.36787741076206,71.93981864235617,0.9228,True
5496,LSHR,chai,cognate,81.65131710149342,88.330068529729,71.33436341719194,0.7257,True
5497,LSHR,chai,cognate,81.5162976083256,88.38514910942892,72.01272687045011,0.8223,True
5498,LSHR,chai,cognate,81.56764502682209,88.28752725279864,71.6916372125799,0.7642,True
5499,LSHR,chai,cognate,81.65659773557469,88.17993506944886,71.13481868397106,0.9759,True
5500,LT4R1,protenix,apo,78.80109980296825,83.62769906046759,61.43999989827474,2.5417,False
5501,LT4R1,protenix,apo,78.78276750337892,83.57143695550563,60.710000356038414,2.588,False
5502,LT4R1,protenix,apo,78.7401636848503,83.58766223346001,60.76833216349283,2.5929,False
5503,LSHR,protenix,cognate,74.32562640309084,82.60506682178502,66.3109085776589,0.6771,True
5504,LSHR,protenix,cognate,74.24292118175812,82.6434513229106,66.41272735595703,0.6601,True
5505,LSHR,protenix,cognate,74.24931739008245,82.63235701669001,66.31454571810636,0.6765,True
5506,LT4R1,protenix,apo,78.83748812058826,83.54553838195912,60.356666564941406,2.5667,False
5507,LT4R1,protenix,apo,78.62574916311047,83.60335115219435,60.80833435058594,2.4952,False
5508,LSHR,protenix,cognate,73.96160604541359,82.58454516154863,66.05636284568094,0.5681,True
5509,LT4R1,boltz,apo,84.43990061499856,91.821049118042,70.5,2.4961,False
5510,LT4R1,boltz,apo,81.68843457915567,89.12059936523437,63.56800079345703,2.6784,False
5511,LSHR,protenix,cognate,74.26333058918468,82.65302842244097,66.38090931285511,0.7059,True
5512,LSHR,chai,cognate,81.64242260897562,88.28676035673931,70.94563640247692,0.8932,True
5513,LSHR,chai,cognate,81.6645820054016,88.44868280395629,71.68909072875977,0.8569,True
5514,LSHR,chai,cognate,81.7150346247277,88.60613517847928,71.80254502729936,0.848,True
5515,LSHR,chai,cognate,81.41786714190752,88.27212937262838,72.00645446777344,0.7977,True
5516,LSHR,chai,cognate,81.36184351440134,88.10452267604128,71.53254560990767,0.9598,True
5517,LSHR,chai,cognate,81.4043308791827,88.18041781187402,71.79745448719372,0.8838,True
5518,LSHR,chai,cognate,81.58076632206507,88.2999361756973,71.96063752607866,0.9771,True
5519,LSHR,chai,cognate,81.4909601625144,88.35860482632856,71.78500019420277,1.0021,True
5520,LSHR,protenix,cognate,74.17315716564293,82.5992724215107,66.39181830666281,0.6421,True
5521,LSHR,protenix,cognate,74.11823687400394,82.54514995872887,66.20818190141158,0.6435,True
5522,LSHR,protenix,cognate,74.14022015962827,82.52440563048464,66.20091004805131,0.6372,True
5523,LSHR,protenix,cognate,73.88078375235285,82.51949125219045,65.97454591230913,0.6,True
5524,LT4R1,boltz,cognate,85.03071569312702,94.27424926757811,76.20099639892578,1.2769,False
5525,LT4R1,boltz,cognate,83.15330969203602,93.03470001220704,73.03700256347656,1.5228,False
5526,LSHR,protenix,cognate,74.07949905957526,82.52597444828112,66.13636363636364,0.6108,True
5527,LSHR,protenix,cognate,74.09054430286176,82.53195660725301,66.14000008322976,0.582,True
5528,LSHR,protenix,cognate,74.09199815935574,82.56394733432396,66.22818166559392,0.6688,True
5529,LSHR,protenix,cognate,73.86338644633395,82.48318607995692,66.2463642467152,0.5986,True
5530,LSHR,protenix,cognate,73.89746176857174,82.51603512979345,66.33000009710139,0.596,True
5531,LSHR,protenix,cognate,73.9496826477953,82.45960033962392,66.23454492742366,0.5893,True
5532,LSHR,protenix,cognate,73.90427426799802,82.47272380526104,66.24363604458895,0.6285,True
5533,LSHR,protenix,cognate,73.9828732356776,82.4823263430905,66.26454613425516,0.6071,True
5534,LSHR,protenix,cognate,73.16041036261862,80.18970133205512,66.24909071488814,1.0206,True
5535,LSHR,protenix,cognate,73.22909266527542,80.27546793464286,66.21091010353781,1.1261,True
5536,LSHR,protenix,cognate,74.00879648580444,82.58958033108952,66.01909047907048,0.6036,True
5537,LSHR,protenix,cognate,73.99878588356754,82.61763610056126,66.0754543651234,0.6888,True
5538,LT4R1,boltz,cognate,84.54649701985446,94.59455108642578,81.0009994506836,1.3093,False
5539,LT4R1,boltz,cognate,84.3552187572826,93.33035011291504,70.20700073242188,1.404,False
5540,LSHR,protenix,cognate,73.31907352353241,80.26135824972073,66.24454532970081,1.1043,True
5541,LSHR,protenix,cognate,73.14462385098075,80.24932623180649,66.22181771018289,1.1024,True
5542,LSHR,protenix,cognate,73.42438401124997,80.26273167851683,66.14272724498402,1.1014,True
5543,LSHR,protenix,cognate,74.04120711463796,82.59441454120184,66.12272782759233,0.6246,True
5544,LT4R1,boltz,cognate,83.70115060156041,93.19155044555664,67.23500061035156,1.4194,False
5545,LT4R1,boltz,cognate,82.20019603317434,93.3291000366211,72.84200286865234,1.4424,False
5546,LT4R1,boltz,cognate,83.97117034413598,94.3938488006592,79.86599731445312,1.2975,False
5547,LT4R1,boltz,cognate,83.90466472235593,94.15859985351562,79.91400146484375,1.2968,False
5548,LT4R1,boltz,cognate,83.86662487008356,93.56769981384278,74.03099822998047,1.3421,False
5549,LT4R1,boltz,cognate,81.76034372503108,92.0389492034912,63.58599853515625,1.3167,False
5550,LT4R1,boltz,cognate,82.35130110112104,92.55549964904785,76.01699829101562,1.4479,False
5551,LT4R1,boltz,cognate,84.17270160805096,94.32164993286132,77.29100036621094,1.2839,False
5552,LT4R1,boltz,cognate,83.05534652688287,94.13404998779296,78.46600341796875,1.334,False
5553,LT4R1,boltz,cognate,84.62891191785985,93.89974975585938,72.4520034790039,1.3979,False
5554,LT4R1,boltz,cognate,83.93255119973963,93.62630081176758,76.80000305175781,1.5553,False
5555,LT4R1,boltz,cognate,83.73589200323278,93.78159980773924,76.59400177001953,1.4893,False
5556,LT4R1,boltz,cognate,84.03050560301,93.92050018310547,76.6989974975586,1.4287,False
5557,LT4R1,boltz,cognate,83.99257951433009,93.84945030212404,72.86100006103516,1.3191,False
5558,LT4R1,boltz,cognate,83.16666490923275,93.5445999145508,77.08200073242188,1.3865,False
5559,LT4R1,boltz,cognate,83.79376712712374,93.37195091247558,69.625,1.4649,False
5560,LT4R1,boltz,cognate,84.00101427598433,94.07649993896484,77.2300033569336,1.3379,False
5561,LT4R1,chai,cognate,79.56940724070571,84.0151650362166,59.182333628336586,2.6319,False
5562,LT4R1,boltz,cognate,83.73791201548143,93.87650032043456,75.13600158691406,1.4858,False
5563,LT4R1,boltz,cognate,84.07626721533862,94.2702507019043,78.19499969482422,1.351,False
5564,LT4R1,boltz,cognate,85.02107101136988,94.46714973449708,79.36699676513672,1.3118,False
5565,LT4R1,boltz,cognate,84.25552837415175,93.80075035095214,76.64900207519531,1.4864,False
5566,LT4R1,chai,cognate,79.66880356624075,84.13922660666627,59.4886671702067,2.5828,False
5567,LT4R1,chai,cognate,79.6182689168991,84.13226870364784,59.745665868123375,2.6177,False
5568,MCHR1,boltz,apo,66.64027015631798,87.2212636847245,65.42400360107422,2.6474,True
5569,MCHR1,boltz,apo,66.25445748279445,85.31663151791221,70.51499938964844,2.3979,True
5570,MCHR1,boltz,apo,65.56654513842686,85.57215760883533,65.88899993896484,2.7044,True
5571,MCHR1,boltz,apo,67.782504813931,87.54968422337582,71.4800033569336,2.6367,True
5572,MCHR1,boltz,apo,67.02604025348103,87.48963125128495,66.35099792480469,2.7336,True
5573,MCHR1,boltz,apo,66.63501668089374,85.85220979389392,69.90399932861328,2.0547,True
5574,MCHR1,boltz,apo,67.23419195780822,88.69268316971629,71.54299926757812,2.6584,True
5575,MCHR1,boltz,apo,67.13650016875063,85.52863110994038,70.90799713134766,2.2487,True
5576,MCHR1,boltz,apo,66.16653793118012,85.71394629227488,68.06199645996094,2.0944,True
5577,MCHR1,boltz,apo,66.32036959842483,84.59673630563836,69.99400329589844,2.0164,True
5578,MCHR1,boltz,apo,66.72068251930708,88.06663151791221,65.3550033569336,2.7642,True
5579,MCHR1,boltz,apo,66.35590777464952,86.96415830913342,68.74700164794922,2.5307,True
5580,MCHR1,boltz,apo,69.38108999695258,89.00657894736842,73.15499877929688,2.539,True
5581,MCHR1,boltz,apo,68.09069415178344,87.98815757349918,70.13200378417969,2.4333,True
5582,MCHR1,chai,apo,68.41446853503109,81.08013810474799,63.57355499267578,1.5861,True
5583,MCHR1,chai,apo,68.48767833478853,81.03424050832398,63.75,1.5571,True
5584,MCHR1,chai,apo,68.5765152527839,80.75093641659932,63.25133344862196,1.4469,True
5585,MCHR1,chai,apo,68.40612997240576,81.02385851094543,63.57999928792318,1.4051,True
5586,MCHR1,boltz,apo,67.67369652246411,87.53599909732216,68.83300018310547,2.6063,True
5587,MCHR1,boltz,apo,67.5664644241333,87.31778957969264,70.57499694824219,2.2574,True
5588,MCHR1,boltz,apo,65.99709000067688,86.24705264442845,67.36499786376953,2.4188,True
5589,MCHR1,chai,apo,68.64420999009684,81.34476009599801,64.37811067369249,1.4785,True
5590,MCHR1,chai,apo,68.27116213085839,81.22636428031072,64.09177737765842,1.4435,True
5591,MCHR1,chai,apo,67.88110716790355,79.81497904155432,63.378222147623696,1.93,True
5592,MCHR1,chai,apo,68.3896967977749,80.99969543302903,64.29610994127061,1.4689,True
5593,MCHR1,chai,apo,68.17745434007597,80.63711381746948,63.4686656528049,1.4881,True
5594,MCHR1,chai,apo,68.47584772930101,81.25560244625935,63.80255593193902,1.4345,True
5595,MCHR1,chai,apo,68.3145601746557,80.85108594522848,64.2284444173177,1.5448,True
5596,MCHR1,chai,apo,68.45097062149227,81.10158921105086,64.07233174641927,1.5267,True
5597,MCHR1,chai,apo,68.27683562701543,80.55929065913521,63.57355541653104,1.4954,True
5598,MCHR1,chai,apo,67.73747254486722,79.24966392699612,63.33444468180338,2.5289,True
5599,MCHR1,chai,apo,68.40882468411064,81.09038936968153,63.41889021131728,1.3385,True
5600,MCHR1,chai,apo,68.47902818500124,81.31346239178474,64.54422208997939,1.45,True
5601,MCHR1,chai,apo,68.44953411218964,81.0599301613209,63.36922242906358,1.3763,True
5602,MCHR1,chai,apo,68.19324169549068,80.5656886838025,63.03166580200195,1.6307,True
5603,MCHR1,chai,apo,68.06074602901334,79.69017108518297,63.51055653889974,2.2882,True
5604,MCHR1,chai,apo,68.15651256155014,79.90789834837567,62.9259999593099,2.2359,True
5605,MCHR1,chai,apo,67.93477152265922,79.63060390987819,63.40822219848633,2.522,True
5606,MCHR1,chai,apo,68.49637628031704,81.19818733809541,63.81544537014432,1.4714,True
5607,MCHR1,chai,apo,68.45105238973332,81.28993401804446,63.92477798461914,1.4888,True
5608,MCHR1,chai,apo,68.36623190474316,81.18409446457882,63.71044455634223,1.4371,True
5609,MCHR1,chai,apo,68.3311530524845,81.27535421492125,64.41066699557834,1.4354,True
5610,MCHR1,protenix,apo,71.285540173706,85.8898919480785,73.15444437662761,2.3296,True
5611,MCHR1,protenix,apo,71.34910091226288,85.82684371470499,73.1555553012424,2.2917,True
5612,MCHR1,protenix,apo,71.1770628746312,85.82254679372699,72.88222206963434,2.3491,True
5613,MCHR1,protenix,apo,71.67741945382726,85.73139378730262,72.63222206963434,2.3896,True
5614,MCHR1,protenix,apo,71.62990537298609,85.71876095874421,72.71666547987196,2.437,True
5615,MCHR1,protenix,apo,71.78236495683969,85.72514256245367,72.40444395277235,2.3268,True
5616,LT4R1,chai,cognate,79.67749781362907,84.22279392037385,59.9086659749349,2.6285,False
5617,LT4R1,chai,cognate,79.4267973447685,83.98092132919277,59.33066622416178,2.6195,False
5618,MCHR1,boltz,apo,68.0059312666762,87.8492098356548,71.5250015258789,2.66,True
5619,MCHR1,boltz,apo,67.32521574192137,87.60842172723068,64.78700256347656,2.7219,True
5620,MCHR1,protenix,apo,70.37324969019613,85.31406776398961,71.75666766696506,2.3144,True
5621,MCHR1,protenix,apo,71.43333044455872,85.80162747635822,73.20111083984375,2.3474,True
5622,MCHR1,protenix,apo,71.32338366803883,85.9528044350138,72.94333394368489,2.3448,True
5623,MCHR1,protenix,apo,71.59309514039265,85.67280424479753,72.87222205268012,2.3242,True
5624,MCHR1,boltz,apo,66.88459955459523,87.39426301655017,68.06400299072266,2.4634,True
5625,MCHR1,boltz,apo,67.04324891329942,86.94084167480469,62.52799987792969,2.7531,True
5626,LT4R1,chai,cognate,79.66179118282007,84.07888519084815,59.53416633605957,2.5679,False
5627,LT4R1,chai,cognate,79.6414038777711,84.0012711146246,59.68833351135254,2.5579,False
5628,MCHR1,protenix,apo,71.59368552129897,85.75504712424717,73.2966660393609,2.3391,True
5629,MCHR1,protenix,apo,70.18650674430057,85.3154193122883,71.84111150105794,2.3633,True
5630,MCHR1,protenix,apo,70.63257127152563,85.29901615925637,72.12333340115018,2.297,True
5631,MCHR1,protenix,apo,70.64778368977093,85.39389433575045,72.157777150472,2.3475,True
5632,MCHR1,protenix,apo,70.5503964821703,85.36434352746122,72.29222234090169,2.3159,True
5633,MCHR1,protenix,apo,70.66909467510443,85.18347203858832,72.82777743869357,2.3488,True
5634,MCHR1,protenix,apo,71.57882777178126,85.76056168927703,72.43555492824979,2.3994,True
5635,MCHR1,protenix,apo,71.70507659882304,85.81811704872464,72.84666570027669,2.3397,True
5636,MCHR1,protenix,apo,71.7938744763214,85.83675027461823,72.72222264607747,2.3654,True
5637,MCHR1,protenix,apo,70.1400205548224,84.88914452053977,71.98777728610568,2.3127,True
5638,MCHR1,protenix,apo,70.5925900174928,85.10485990436943,72.43222300211589,2.4581,True
5639,MCHR1,protenix,apo,70.86919857016485,85.135900555713,72.59111022949219,2.3788,True
5640,LT4R1,chai,cognate,79.50781305956157,83.93396165930349,58.52166620890299,2.6322,False
5641,LT4R1,chai,cognate,79.59872612322971,84.10114357476283,59.58833249409994,2.6006,False
5642,LT4R1,chai,cognate,77.90594807507233,81.38713342001944,58.89050038655599,2.5605,False
5643,LT4R1,chai,cognate,77.90392264573339,81.25995730717979,59.48016611735026,2.6391,False
5644,LT4R1,chai,cognate,77.88811755468375,81.18484126133663,58.42066764831543,2.6058,False
5645,LT4R1,chai,cognate,77.93766770736721,81.24865065087488,59.05016644795736,2.6423,False
5646,LT4R1,chai,cognate,77.50021338768907,80.81974079258686,57.82266616821289,2.4903,False
5647,LT4R1,chai,cognate,79.37378174960692,83.77561580689608,58.56149991353353,2.5696,False
5648,LT4R1,chai,cognate,79.5265764271851,84.01006498248718,60.275166829427086,2.5699,False
5649,LT4R1,chai,cognate,79.43054400245443,83.86031771636456,59.689666748046875,2.6045,False
5650,LT4R1,chai,cognate,79.54414694245821,83.91984413418075,59.768166859944664,2.6411,False
5651,LT4R1,chai,cognate,79.42397814142952,83.73999935147393,59.87399991353353,2.6831,False
5652,LT4R1,chai,cognate,79.6080570219657,83.79734583617977,58.50116729736328,2.6414,False
5653,LT4R1,chai,cognate,79.5254577091801,83.98956132005303,59.66666603088379,2.5874,False
5654,MCHR1,boltz,apo,67.04979148521242,88.18294685765316,70.1719970703125,2.6976,True
5655,MCHR1,boltz,apo,66.38445506615662,85.57578879908512,70.48899841308594,2.1395,True
5656,LT4R1,chai,cognate,79.57390760908044,84.11112358141428,58.45800018310547,2.6075,False
5657,LT4R1,chai,cognate,79.53191719464503,84.16623985499702,60.027000427246094,2.6094,False
5658,LT4R1,chai,cognate,79.70664846372232,84.13738152236994,58.53550020853678,2.6133,False
5659,LT4R1,chai,cognate,79.27285975766013,83.74606441701474,59.53550020853678,2.652,False
5660,MCHR1,protenix,apo,70.64450898478833,85.08796703820711,71.76777691311307,2.3665,True
5661,LT4R1,protenix,cognate,73.72974079628246,84.55386438984893,68.11499977111816,1.6295,False
5662,LT4R1,protenix,cognate,74.43268839823133,84.67149493172056,68.7516663869222,1.3624,False
5663,MCHR1,boltz,apo,68.72158290537612,88.6872622841283,72.16600036621094,2.6252,True
5664,MCHR1,protenix,apo,71.85024065261318,85.79471897217374,72.47555541992188,2.3746,True
5665,MCHR1,protenix,apo,71.9936024156752,86.12312236295398,75.27000088161893,2.3555,True
5666,MCHR1,boltz,cognate,70.95142416027485,90.98778935482628,74.89099884033203,1.4584,True
5667,MCHR1,boltz,cognate,70.68636734677717,91.06610468814247,74.9729995727539,1.3534,True
5668,MCHR1,boltz,apo,67.58810887630517,86.70678951865749,67.23899841308594,2.4184,True
5669,LT4R1,protenix,cognate,73.75980957181814,84.46420991115929,68.42333221435547,1.6518,False
5670,LT4R1,protenix,cognate,74.01775052266927,84.75805117876843,70.82500012715657,1.5394,False
5671,LT4R1,protenix,cognate,73.93703567888184,84.74338371655297,69.66666666666667,1.3009,False
5672,LT4R1,protenix,cognate,74.38737396936857,84.69843487860666,69.78666559855144,1.3664,False
5673,LT4R1,protenix,cognate,74.59494288601924,84.69679170074572,69.72000185648601,1.3203,False
5674,LT4R1,protenix,cognate,74.56659295897806,84.6730515912016,69.59000078837077,1.2868,False
5675,LT4R1,protenix,cognate,74.20963836886546,84.83105168913694,69.25500043233235,1.3911,False
5676,LT4R1,protenix,cognate,74.47093637864701,84.71056750481951,69.86999956766765,1.3193,False
5677,LT4R1,protenix,cognate,73.97253368044113,84.609468228614,69.4983336130778,1.2714,False
5678,LT4R1,protenix,cognate,73.54724699417766,84.50279669629548,68.66333325703938,1.4852,False
5679,LT4R1,protenix,cognate,74.83706412386756,84.70017351834461,70.54999987284343,1.3532,False
5680,LT4R1,protenix,cognate,74.39056525079852,84.81889741696665,69.10499890645345,1.413,False
5681,LT4R1,protenix,cognate,74.67419883276195,84.8348697388499,69.24166806538899,1.4239,False
5682,LT4R1,protenix,cognate,74.57905958108815,84.9313095667455,70.46999931335449,1.3079,False
5683,LT4R1,protenix,cognate,74.14246308254211,84.65427273864525,68.55500030517578,1.8017,False
5684,LT4R1,protenix,cognate,74.07729531645728,84.78468673000087,69.36166636149089,1.3619,False
5685,LT4R1,protenix,cognate,74.10732375935636,84.86180921171994,70.38333447774251,1.346,False
5686,LT4R1,protenix,cognate,74.61003977267131,84.81615689265263,69.78333218892415,1.3475,False
5687,LT4R1,protenix,cognate,74.50697659180926,84.8720687795339,70.73833338419597,1.3221,False
5688,LT4R1,protenix,cognate,74.8261937762873,84.90982453860934,70.95500055948894,1.3592,False
5689,LT4R1,protenix,cognate,73.7036688627691,84.58249387442463,67.9983336130778,1.7215,False
5690,LT4R1,protenix,cognate,73.69957820847621,84.57127219820778,67.98500188191731,1.6252,False
5691,LT4R1,protenix,cognate,73.66248355126886,84.57103559254568,67.896666208903,1.6892,False
5692,MCHR1,boltz,cognate,68.79559718037103,90.69652637682464,70.31400299072266,1.4963,True
5693,MCHR1,boltz,cognate,69.05893598800587,90.62652708354749,71.40899658203125,1.4982,True
5694,MCHR1,boltz,cognate,68.2171445277065,90.01557842053865,69.3290023803711,1.3735,True
5695,MCHR1,boltz,cognate,67.29826763568896,89.53378938373767,70.20899963378906,1.5126,True
5696,MCHR1,boltz,cognate,70.72408291513887,90.76752592387952,70.9990005493164,1.2467,True
5697,MCHR1,boltz,cognate,69.36382939578233,90.496263202868,72.95800018310547,1.2659,True
5698,MCHR1,boltz,cognate,68.80517779707344,89.38926255075555,69.5530014038086,1.4359,True
5699,MCHR1,boltz,cognate,68.86031042343068,89.4988949424342,64.2770004272461,1.7444,True
5700,MCHR1,boltz,cognate,71.21423446058662,91.71705306203742,76.4219970703125,1.1274,True
5701,MCHR1,boltz,cognate,69.71108545511255,90.97994874653064,72.88300323486328,1.2372,True
5702,MCHR1,boltz,cognate,71.23303081187026,91.69463067305716,76.40299987792969,1.1276,True
5703,MCHR1,boltz,cognate,69.93475121231441,90.82315866570724,72.4260025024414,1.1449,True
5704,MCHR1,boltz,cognate,70.02688877955433,90.23215805856805,72.11000061035156,1.2149,True
5705,MCHR1,boltz,cognate,71.28341221470403,90.94705280504728,74.74700164794922,1.3443,True
5706,MCHR1,boltz,cognate,70.09788154312784,89.83652616802014,71.94200134277344,1.6652,True
5707,MCHR1,boltz,cognate,69.64094317015878,90.73952604594984,74.15299987792969,1.2198,True
5708,MCHR1,boltz,cognate,70.66195956225644,91.26894699899772,74.62999725341797,1.1691,True
5709,MCHR1,boltz,cognate,67.97242419075627,89.7854208695261,71.51000213623047,1.2177,True
5710,MCHR1,boltz,cognate,70.03734372577397,91.40384232370477,75.01300048828125,1.45,True
5711,MCHR1,boltz,cognate,69.97764697233083,90.37715751246402,71.06199645996094,1.6004,True
5712,NPY1R,boltz,apo,73.72003654638927,86.52974929809571,66.50199890136719,1.8674,False
5713,NPY1R,boltz,apo,72.7940520097812,86.599849319458,70.96700286865234,1.8894,False
5714,NPY1R,boltz,apo,72.66291406750679,86.76284980773926,70.49299621582031,1.8681,False
5715,NPY1R,boltz,apo,73.89748193820317,87.80410079956054,71.42500305175781,1.9315,False
5716,NPY1R,boltz,apo,74.15316406389077,87.60165023803711,71.99600219726562,1.8672,False
5717,NPY1R,boltz,apo,74.07719802856445,87.58725051879883,71.23799896240234,1.8495,False
5718,NPY1R,boltz,apo,73.80997920533021,86.5412498474121,69.52899932861328,1.8931,False
5719,NPY1R,boltz,apo,72.54331257442634,85.92854957580566,63.81700134277344,1.9024,False
5720,NPY1R,boltz,apo,74.26239573955536,87.86565055847169,71.10700225830078,1.8276,False
5721,NPY1R,boltz,apo,73.97515370945136,86.4502498626709,65.92500305175781,1.9009,False
5722,NPY1R,boltz,apo,74.41615118086338,87.37605094909668,72.3030014038086,1.8011,False
5723,NPY1R,boltz,apo,73.91993740200996,87.79710006713867,72.78700256347656,1.8387,False
5724,NPY1R,boltz,apo,73.80974477032821,87.35209999084472,69.3010025024414,1.7493,False
5725,NPY1R,boltz,apo,72.65183065334956,85.80324935913086,69.55799865722656,1.8842,False
5726,NPY1R,boltz,apo,74.69372667868932,87.08465042114258,69.16400146484375,1.8066,False
5727,NPY1R,boltz,apo,74.36926805973053,87.2146499633789,68.5719985961914,1.9507,False
5728,NPY1R,boltz,apo,73.73458604017894,86.9952507019043,68.81300354003906,1.8593,False
5729,NPY1R,boltz,apo,74.3495780179898,87.99155006408691,73.20600128173828,1.9149,False
5730,NPY1R,boltz,apo,74.49983590841293,87.20245056152343,72.59400177001953,1.8932,False
5731,NPY1R,boltz,apo,74.07601816952229,87.87515068054199,72.47200012207031,1.8446,False
5732,NPY1R,boltz,apo,73.1557422876358,87.02640037536621,68.18800354003906,1.93,False
5733,NPY1R,boltz,apo,73.3020392258962,86.36285018920898,70.5790023803711,1.7988,False
5734,NPY1R,boltz,apo,72.68868499000867,86.0270004272461,68.4000015258789,1.8756,False
5735,NPY1R,chai,apo,74.54593669305116,83.54847381924824,64.20536318692294,1.8255,False
5736,NPY1R,chai,apo,74.63883852339428,83.73757134711414,59.46554530750621,1.8962,False
5737,NPY1R,chai,apo,74.28627247465286,82.6534870676148,63.73027246648615,1.5626,False
5738,NPY1R,chai,apo,74.41405351596036,83.44157871875241,64.6869080283425,1.749,False
5739,NPY1R,chai,apo,74.56204467954176,83.48286726401136,63.94545433738015,1.7991,False
5740,NPY1R,chai,apo,74.54084683028428,83.45560118738535,61.461000269109554,1.9116,False
5741,NPY1R,chai,apo,74.73092632197692,84.20451509262405,64.95799948952414,1.9136,False
5742,NPY1R,chai,apo,74.86344452797184,83.95851820131057,62.181544910777696,1.8644,False
5743,NPY1R,chai,apo,74.65839720300797,83.34975489742999,63.97241687774658,1.6599,False
5744,NPY1R,chai,apo,74.34474460592402,83.22228662446807,64.29809084805575,1.7687,False
5745,NPY1R,chai,apo,74.37985161545312,83.74567278264749,64.97709170254794,1.8322,False
5746,NPY1R,chai,apo,74.76590160089454,84.13872041282544,66.25854457508434,1.8527,False
5747,NPY1R,chai,apo,74.56213831190574,83.79522837863168,65.50918093594638,1.9105,False
5748,NPY1R,chai,apo,74.63017396657723,83.81039929717478,64.09036324240945,1.8839,False
5749,NPY1R,chai,apo,74.57611089957454,83.48751107290192,64.1240005493164,1.6679,False
5750,NPY1R,chai,apo,74.58773967849271,83.41617185734395,63.417818242853336,1.6886,False
5751,NPY1R,chai,apo,74.40328688324375,83.42727497659548,62.95009092851119,1.882,False
5752,NPY1R,chai,apo,74.46878960666467,83.54449161328623,64.03381833163175,1.8267,False
5753,NPY1R,chai,apo,74.31321650605189,82.83017612608651,63.323917071024574,1.6333,False
5754,NPY1R,chai,apo,74.50806235217217,83.60149248315831,61.65472758900035,1.829,False
5755,NPY1R,chai,apo,74.59066213830883,83.67848589957705,64.55936362526633,1.8801,False
5756,NPY1R,chai,apo,74.33372297259787,83.00553619937979,62.76554385098544,1.6851,False
5757,NPY1R,chai,apo,74.52523727249346,83.38628106436515,61.95736382224343,1.8761,False
5758,NPY1R,chai,apo,74.58883076877446,83.82416371825796,63.604750633239746,1.6311,False
5759,NPY1R,chai,apo,74.40692691840572,83.07423005953152,63.26100019975142,1.6656,False
5760,MCHR1,boltz,cognate,70.96617996523166,91.58278896934108,75.51300048828125,1.541,True
5761,MCHR1,boltz,cognate,69.0683742134492,89.67947347540604,68.62200164794922,1.1815,True
5762,MCHR1,boltz,cognate,68.83881985180751,89.6004743074116,71.17400360107422,1.1239,True
5763,MCHR1,chai,cognate,70.8901945190822,86.16396371389908,68.6695556640625,1.4457,True
5764,NPY1R,protenix,apo,72.5606111336718,83.11752113139991,61.67727279663086,1.8075,False
5765,NPY1R,protenix,apo,72.35135280566435,83.34754240982804,61.439090728759766,1.7677,False
5766,NPY1R,protenix,apo,72.76255490782027,83.1840441255308,61.645454753528945,1.7766,False
5767,NPY1R,protenix,apo,72.61563836053129,83.19703689602719,61.65636374733665,1.7977,False
5768,NPY1R,protenix,apo,72.9427081391416,83.24646568495129,61.587272297252305,1.7937,False
5769,NPY1R,protenix,apo,72.77615317213348,83.2068940768579,61.90363623879173,1.8388,False
5770,NPY1R,protenix,apo,72.78682289506672,83.23559826355475,61.792727036909625,1.8052,False
5771,NPY1R,protenix,apo,72.71758564015427,83.29812851137929,61.91454523259943,1.8059,False
5772,NPY1R,protenix,apo,72.72257598713453,83.12593741525647,61.83000009710138,1.8411,False
5773,NPY1R,protenix,apo,72.87796561420573,83.31949885190824,61.87727321277965,1.8385,False
